gel2_I_2_5mm3	gel2_I_2_5mm3	gel2_I_2_5mm3	
Force	Distance	Time	
g	mm	sec	

4.2958	1.902	259.835	
4.30211	1.902	259.84	
4.36102	1.902	259.845	
4.34208	1.902	259.85	
4.24952	1.902	259.855	
4.23269	1.902	259.86	
4.28528	1.902	259.865	
4.29159	1.902	259.87	
4.26845	1.902	259.875	
4.27266	1.902	259.88	
4.30001	1.902	259.885	
4.30422	1.902	259.89	
4.24741	1.902	259.895	
4.25793	1.902	259.9	
4.28949	1.901	259.905	
4.26845	1.901	259.91	
4.19693	1.901	259.915	
4.20324	1.901	259.92	
4.28739	1.901	259.925	
4.31684	1.901	259.93	
4.27687	1.901	259.935	
4.28318	1.901	259.94	
4.35681	1.901	259.945	
4.37995	1.901	259.95	
4.30422	1.901	259.955	
4.27897	1.901	259.96	
4.25583	1.901	259.965	
4.20955	1.901	259.97	
4.13171	1.901	259.975	
4.13802	1.901	259.98	
4.20744	1.901	259.985	
4.27266	1.901	259.99	
4.27687	1.901	259.995	
4.34629	1.901	260	
4.4094	1.9	260.005	
4.38205	1.9	260.01	
4.25583	1.9	260.015	
4.20744	1.9	260.02	
4.24531	1.9	260.025	
4.25373	1.9	260.03	
4.19061	1.9	260.035	
4.21796	1.9	260.04	
4.30632	1.9	260.045	
4.33998	1.9	260.05	
4.25793	1.9	260.055	
4.24741	1.9	260.06	
4.25373	1.9	260.065	
4.26635	1.9	260.07	
4.23269	1.9	260.075	
4.27056	1.9	260.08	
4.34208	1.9	260.085	
4.36943	1.9	260.09	
4.30001	1.9	260.095	
4.26635	1.9	260.1	
4.25793	1.899	260.105	
4.21796	1.899	260.11	
4.13802	1.899	260.115	
4.15064	1.899	260.12	
4.26635	1.899	260.125	
4.30211	1.899	260.13	
4.27266	1.899	260.135	
4.29159	1.899	260.14	
4.3505	1.899	260.145	
4.31894	1.899	260.15	
4.26214	1.899	260.155	
4.23059	1.899	260.16	
4.23479	1.899	260.165	
4.21376	1.899	260.17	
4.17589	1.899	260.175	
4.19061	1.899	260.18	
4.24952	1.899	260.185	
4.26635	1.899	260.19	
4.25373	1.899	260.195	
4.27056	1.899	260.2	
4.2979	1.898	260.205	
4.27897	1.898	260.21	
4.20534	1.898	260.215	
4.18851	1.898	260.22	
4.24952	1.898	260.225	
4.25162	1.898	260.23	
4.23059	1.898	260.235	
4.22638	1.898	260.24	
4.27056	1.898	260.245	
4.27687	1.898	260.25	
4.21376	1.898	260.255	
4.21586	1.898	260.26	
4.27476	1.898	260.265	
4.24952	1.898	260.27	
4.20113	1.898	260.275	
4.20534	1.898	260.28	
4.27476	1.898	260.285	
4.27687	1.898	260.29	
4.24952	1.898	260.295	
4.26214	1.898	260.3	
4.31894	1.897	260.305	
4.30211	1.897	260.31	
4.21586	1.897	260.315	
4.18641	1.897	260.32	
4.24321	1.897	260.325	
4.25162	1.897	260.33	
4.20324	1.897	260.335	
4.21586	1.897	260.34	
4.28318	1.897	260.345	
4.30211	1.897	260.35	
4.26635	1.897	260.355	
4.26214	1.897	260.36	
4.26214	1.897	260.365	
4.22848	1.897	260.37	
4.16747	1.897	260.375	
4.17589	1.897	260.38	
4.2369	1.897	260.385	
4.27897	1.897	260.39	
4.2937	1.897	260.395	
4.30001	1.897	260.4	
4.31053	1.896	260.405	
4.26214	1.896	260.41	
4.13592	1.896	260.415	
4.11488	1.896	260.42	
4.19482	1.896	260.425	
4.26214	1.896	260.43	
4.23269	1.896	260.435	
4.25373	1.896	260.44	
4.30632	1.896	260.445	
4.30001	1.896	260.45	
4.239	1.896	260.455	
4.18641	1.896	260.46	
4.20113	1.896	260.465	
4.21586	1.896	260.47	
4.19482	1.896	260.475	
4.23269	1.896	260.48	
4.27897	1.896	260.485	
4.27897	1.896	260.49	
4.24321	1.896	260.495	
4.23059	1.896	260.5	
4.22427	1.895	260.505	
4.19903	1.895	260.51	
4.13802	1.895	260.515	
4.15485	1.895	260.52	
4.27056	1.895	260.525	
4.30842	1.895	260.53	
4.2411	1.895	260.535	
4.20744	1.895	260.54	
4.20955	1.895	260.545	
4.20534	1.895	260.55	
4.14644	1.895	260.555	
4.13802	1.895	260.56	
4.22217	1.895	260.565	
4.28318	1.895	260.57	
4.2411	1.895	260.575	
4.26424	1.895	260.58	
4.28739	1.895	260.585	
4.28107	1.895	260.59	
4.22427	1.895	260.595	
4.19061	1.895	260.6	
4.21376	1.894	260.605	
4.20955	1.894	260.61	
4.14013	1.894	260.615	
4.13592	1.894	260.62	
4.239	1.894	260.625	
4.26845	1.894	260.63	
4.1843	1.894	260.635	
4.18851	1.894	260.64	
4.2369	1.894	260.645	
4.25373	1.894	260.65	
4.19482	1.894	260.655	
4.20113	1.894	260.66	
4.26635	1.894	260.665	
4.26635	1.894	260.67	
4.20955	1.894	260.675	
4.20534	1.894	260.68	
4.2369	1.894	260.685	
4.2411	1.894	260.69	
4.21165	1.894	260.695	
4.19482	1.894	260.7	
4.20955	1.893	260.705	
4.19482	1.893	260.71	
4.1275	1.893	260.715	
4.14013	1.893	260.72	
4.21165	1.893	260.725	
4.23479	1.893	260.73	
4.19693	1.893	260.735	
4.21796	1.893	260.74	
4.27476	1.893	260.745	
4.24741	1.893	260.75	
4.17589	1.893	260.755	
4.14854	1.893	260.76	
4.20324	1.893	260.765	
4.19903	1.893	260.77	
4.16747	1.893	260.775	
4.18641	1.893	260.78	
4.2369	1.893	260.785	
4.24952	1.893	260.79	
4.22217	1.893	260.795	
4.20534	1.893	260.8	
4.2369	1.892	260.805	
4.22427	1.892	260.81	
4.15485	1.892	260.815	
4.16747	1.892	260.82	
4.23059	1.892	260.825	
4.22427	1.892	260.83	
4.15906	1.892	260.835	
4.15275	1.892	260.84	
4.20534	1.892	260.845	
4.21796	1.892	260.85	
4.16116	1.892	260.855	
4.17589	1.892	260.86	
4.21796	1.892	260.865	
4.21586	1.892	260.87	
4.16327	1.892	260.875	
4.17589	1.892	260.88	
4.22427	1.892	260.885	
4.2411	1.892	260.89	
4.20955	1.892	260.895	
4.20113	1.892	260.9	
4.21165	1.891	260.905	
4.17799	1.891	260.91	
4.11698	1.891	260.915	
4.13592	1.891	260.92	
4.21376	1.891	260.925	
4.26004	1.891	260.93	
4.22848	1.891	260.935	
4.22638	1.891	260.94	
4.26635	1.891	260.945	
4.23269	1.891	260.95	
4.17799	1.891	260.955	
4.16537	1.891	260.96	
4.20324	1.891	260.965	
4.19272	1.891	260.97	
4.16327	1.891	260.975	
4.17378	1.891	260.98	
4.22217	1.891	260.985	
4.2369	1.891	260.99	
4.18851	1.891	260.995	
4.19482	1.891	261	
4.21586	1.89	261.005	
4.18641	1.89	261.01	
4.10436	1.89	261.015	
4.08332	1.89	261.02	
4.16537	1.89	261.025	
4.19903	1.89	261.03	
4.15275	1.89	261.035	
4.17378	1.89	261.04	
4.24321	1.89	261.045	
4.26424	1.89	261.05	
4.20955	1.89	261.055	
4.20113	1.89	261.06	
4.22217	1.89	261.065	
4.18641	1.89	261.07	
4.11909	1.89	261.075	
4.09805	1.89	261.08	
4.14013	1.89	261.085	
4.16747	1.89	261.09	
4.17589	1.89	261.095	
4.22427	1.89	261.1	
4.28528	1.889	261.105	
4.26004	1.889	261.11	
4.16116	1.889	261.115	
4.11909	1.889	261.12	
4.16747	1.889	261.125	
4.14644	1.889	261.13	
4.10857	1.889	261.135	
4.13592	1.889	261.14	
4.22427	1.889	261.145	
4.22638	1.889	261.15	
4.16958	1.889	261.155	
4.15485	1.889	261.16	
4.18851	1.889	261.165	
4.1822	1.889	261.17	
4.11488	1.889	261.175	
4.12119	1.889	261.18	
4.1822	1.889	261.185	
4.19482	1.889	261.19	
4.19482	1.889	261.195	
4.19061	1.889	261.2	
4.22007	1.888	261.205	
4.1843	1.888	261.21	
4.10226	1.888	261.215	
4.07281	1.888	261.22	
4.15485	1.888	261.225	
4.1822	1.888	261.23	
4.11067	1.888	261.235	
4.10647	1.888	261.24	
4.17799	1.888	261.245	
4.18641	1.888	261.25	
4.14854	1.888	261.255	
4.14223	1.888	261.26	
4.21376	1.888	261.265	
4.22848	1.888	261.27	
4.1801	1.888	261.275	
4.15275	1.888	261.28	
4.16958	1.888	261.285	
4.14433	1.888	261.29	
4.07912	1.888	261.295	
4.09384	1.888	261.3	
4.13381	1.887	261.305	
4.15695	1.887	261.31	
4.10436	1.887	261.315	
4.11067	1.887	261.32	
4.20955	1.887	261.325	
4.20534	1.887	261.33	
4.11698	1.887	261.335	
4.11488	1.887	261.34	
4.19693	1.887	261.345	
4.1801	1.887	261.35	
4.13802	1.887	261.355	
4.14433	1.887	261.36	
4.20955	1.887	261.365	
4.21165	1.887	261.37	
4.12961	1.887	261.375	
4.1254	1.887	261.38	
4.16537	1.887	261.385	
4.15275	1.887	261.39	
4.11067	1.887	261.395	
4.10857	1.887	261.4	
4.14854	1.886	261.405	
4.14854	1.886	261.41	
4.08543	1.886	261.415	
4.10436	1.886	261.42	
4.19903	1.886	261.425	
4.21165	1.886	261.43	
4.13802	1.886	261.435	
4.12961	1.886	261.44	
4.16958	1.886	261.445	
4.15695	1.886	261.45	
4.09595	1.886	261.455	
4.08753	1.886	261.46	
4.15485	1.886	261.465	
4.15485	1.886	261.47	
4.09805	1.886	261.475	
4.09384	1.886	261.48	
4.14854	1.886	261.485	
4.14433	1.886	261.49	
4.09384	1.886	261.495	
4.11278	1.886	261.5	
4.19482	1.885	261.505	
4.19061	1.885	261.51	
4.14644	1.885	261.515	
4.13802	1.885	261.52	
4.20955	1.885	261.525	
4.20744	1.885	261.53	
4.1254	1.885	261.535	
4.10015	1.885	261.54	
4.13802	1.885	261.545	
4.13802	1.885	261.55	
4.07701	1.885	261.555	
4.07491	1.885	261.56	
4.15906	1.885	261.565	
4.16116	1.885	261.57	
4.13592	1.885	261.575	
4.13802	1.885	261.58	
4.19693	1.885	261.585	
4.1843	1.885	261.59	
4.13171	1.885	261.595	
4.10857	1.885	261.6	
4.10436	1.884	261.605	
4.1233	1.884	261.61	
4.06229	1.884	261.615	
4.07491	1.884	261.62	
4.15906	1.884	261.625	
4.20744	1.884	261.63	
4.17589	1.884	261.635	
4.15485	1.884	261.64	
4.20534	1.884	261.645	
4.16537	1.884	261.65	
4.10436	1.884	261.655	
4.0686	1.884	261.66	
4.1254	1.884	261.665	
4.14433	1.884	261.67	
4.11278	1.884	261.675	
4.1275	1.884	261.68	
4.15275	1.884	261.685	
4.17378	1.884	261.69	
4.15064	1.884	261.695	
4.14433	1.884	261.7	
4.15485	1.883	261.705	
4.13592	1.883	261.71	
4.06018	1.883	261.715	
4.05598	1.883	261.72	
4.1275	1.883	261.725	
4.14013	1.883	261.73	
4.11278	1.883	261.735	
4.12119	1.883	261.74	
4.1822	1.883	261.745	
4.19482	1.883	261.75	
4.12961	1.883	261.755	
4.10015	1.883	261.76	
4.09805	1.883	261.765	
4.09805	1.883	261.77	
4.05177	1.883	261.775	
4.05177	1.883	261.78	
4.11488	1.883	261.785	
4.14644	1.883	261.79	
4.14433	1.883	261.795	
4.15485	1.883	261.8	
4.17378	1.882	261.805	
4.12961	1.882	261.81	
4.02652	1.882	261.815	
3.98655	1.882	261.82	
4.05808	1.882	261.825	
4.10857	1.882	261.83	
4.08122	1.882	261.835	
4.11909	1.882	261.84	
4.22007	1.882	261.845	
4.23269	1.882	261.85	
4.16116	1.882	261.855	
4.11909	1.882	261.86	
4.10647	1.882	261.865	
4.0686	1.882	261.87	
4.0139	1.882	261.875	
4.03915	1.882	261.88	
4.07491	1.882	261.885	
4.10015	1.882	261.89	
4.09384	1.882	261.895	
4.12119	1.882	261.9	
4.16747	1.881	261.905	
4.16537	1.881	261.91	
4.08122	1.881	261.915	
4.05808	1.881	261.92	
4.1233	1.881	261.925	
4.15064	1.881	261.93	
4.09384	1.881	261.935	
4.09174	1.881	261.94	
4.14644	1.881	261.945	
4.13802	1.881	261.95	
4.09595	1.881	261.955	
4.0707	1.881	261.96	
4.11278	1.881	261.965	
4.08753	1.881	261.97	
4.03284	1.881	261.975	
4.05808	1.881	261.98	
4.11698	1.881	261.985	
4.13171	1.881	261.99	
4.10015	1.881	261.995	
4.13171	1.881	262	
4.17168	1.88	262.005	
4.17589	1.88	262.01	
4.06229	1.88	262.015	
4.03284	1.88	262.02	
4.08964	1.88	262.025	
4.11909	1.88	262.03	
4.03915	1.88	262.035	
4.05598	1.88	262.04	
4.12961	1.88	262.045	
4.14013	1.88	262.05	
4.07281	1.88	262.055	
4.05598	1.88	262.06	
4.08753	1.88	262.065	
4.10226	1.88	262.07	
4.05387	1.88	262.075	
4.08964	1.88	262.08	
4.12961	1.88	262.085	
4.15064	1.88	262.09	
4.10226	1.88	262.095	
4.10857	1.88	262.1	
4.14223	1.879	262.105	
4.13381	1.879	262.11	
4.05808	1.879	262.115	
4.06439	1.879	262.12	
4.10857	1.879	262.125	
4.11278	1.879	262.13	
4.02232	1.879	262.135	
4.01601	1.879	262.14	
4.06649	1.879	262.145	
4.10015	1.879	262.15	
4.09174	1.879	262.155	
4.11278	1.879	262.16	
4.19272	1.879	262.165	
4.18641	1.879	262.17	
4.1254	1.879	262.175	
4.08964	1.879	262.18	
4.09174	1.879	262.185	
4.06439	1.879	262.19	
4.03284	1.879	262.195	
4.03704	1.879	262.2	
4.10647	1.878	262.205	
4.1275	1.878	262.21	
4.07912	1.878	262.215	
4.09595	1.878	262.22	
4.13802	1.878	262.225	
4.09805	1.878	262.23	
4.00759	1.878	262.235	
4.00338	1.878	262.24	
4.05598	1.878	262.245	
4.10436	1.878	262.25	
4.09805	1.878	262.255	
4.1233	1.878	262.26	
4.16327	1.878	262.265	
4.14013	1.878	262.27	
4.06018	1.878	262.275	
4.04335	1.878	262.28	
4.04966	1.878	262.285	
4.05177	1.878	262.29	
4.04125	1.878	262.295	
4.07281	1.878	262.3	
4.13592	1.877	262.305	
4.14013	1.877	262.31	
4.0707	1.877	262.315	
4.04335	1.877	262.32	
4.09174	1.877	262.325	
4.07491	1.877	262.33	
4.01811	1.877	262.335	
4.00759	1.877	262.34	
4.08964	1.877	262.345	
4.1233	1.877	262.35	
4.08753	1.877	262.355	
4.10436	1.877	262.36	
4.12961	1.877	262.365	
4.11909	1.877	262.37	
4.04125	1.877	262.375	
4.03915	1.877	262.38	
4.08332	1.877	262.385	
4.09805	1.877	262.39	
4.08753	1.877	262.395	
4.09174	1.877	262.4	
4.13802	1.876	262.405	
4.10857	1.876	262.41	
4.0139	1.876	262.415	
3.97183	1.876	262.42	
4.02232	1.876	262.425	
4.03494	1.876	262.43	
3.99918	1.876	262.435	
4.04756	1.876	262.44	
4.12119	1.876	262.445	
4.13592	1.876	262.45	
4.04756	1.876	262.455	
4.02652	1.876	262.46	
4.02652	1.876	262.465	
4.0139	1.876	262.47	
3.96341	1.876	262.475	
4.02021	1.876	262.48	
4.1275	1.876	262.485	
4.15906	1.876	262.49	
4.1233	1.876	262.495	
4.10436	1.876	262.5	
4.09805	1.875	262.505	
4.02652	1.875	262.51	
3.92344	1.875	262.515	
3.92344	1.875	262.52	
4.04125	1.875	262.525	
4.11067	1.875	262.53	
4.0686	1.875	262.535	
4.05808	1.875	262.54	
4.11488	1.875	262.545	
4.11278	1.875	262.55	
4.02442	1.875	262.555	
3.99076	1.875	262.56	
4.05598	1.875	262.565	
4.09805	1.875	262.57	
4.08332	1.875	262.575	
4.09805	1.875	262.58	
4.13381	1.875	262.585	
4.11488	1.875	262.59	
4.03704	1.875	262.595	
4.01811	1.875	262.6	
4.04966	1.874	262.605	
4.03915	1.874	262.61	
3.96341	1.874	262.615	
3.97183	1.874	262.62	
4.09384	1.874	262.625	
4.1275	1.874	262.63	
4.03284	1.874	262.635	
3.99497	1.874	262.64	
4.05387	1.874	262.645	
4.07491	1.874	262.65	
4.00128	1.874	262.655	
4.00759	1.874	262.66	
4.08753	1.874	262.665	
4.10226	1.874	262.67	
4.04125	1.874	262.675	
4.03284	1.874	262.68	
4.10857	1.874	262.685	
4.11278	1.874	262.69	
4.04546	1.874	262.695	
4.03704	1.874	262.7	
4.08122	1.873	262.705	
4.06018	1.873	262.71	
3.9592	1.873	262.715	
3.94238	1.873	262.72	
4.01601	1.873	262.725	
4.06018	1.873	262.73	
4.00128	1.873	262.735	
4.00969	1.873	262.74	
4.07701	1.873	262.745	
4.09174	1.873	262.75	
4.02021	1.873	262.755	
3.99707	1.873	262.76	
4.05598	1.873	262.765	
4.06229	1.873	262.77	
4.00969	1.873	262.775	
4.00338	1.873	262.78	
4.04756	1.873	262.785	
4.06439	1.873	262.79	
4.02442	1.873	262.795	
4.02442	1.873	262.8	
4.05598	1.872	262.805	
4.04546	1.872	262.81	
3.98866	1.872	262.815	
3.955	1.872	262.82	
4.03073	1.872	262.825	
4.03704	1.872	262.83	
3.98655	1.872	262.835	
3.97814	1.872	262.84	
4.04335	1.872	262.845	
4.07491	1.872	262.85	
4.02652	1.872	262.855	
4.02863	1.872	262.86	
4.08122	1.872	262.865	
4.06439	1.872	262.87	
3.99707	1.872	262.875	
3.98445	1.872	262.88	
4.02652	1.872	262.885	
4.04756	1.872	262.89	
4.04125	1.872	262.895	
4.05598	1.872	262.9	
4.09174	1.871	262.905	
4.0707	1.871	262.91	
3.99286	1.871	262.915	
3.96341	1.871	262.92	
4.02652	1.871	262.925	
4.03284	1.871	262.93	
3.98655	1.871	262.935	
3.99707	1.871	262.94	
4.0707	1.871	262.945	
4.06018	1.871	262.95	
4.00338	1.871	262.955	
4.00549	1.871	262.96	
4.03704	1.871	262.965	
4.01601	1.871	262.97	
3.97183	1.871	262.975	
3.96972	1.871	262.98	
4.03073	1.871	262.985	
4.05387	1.871	262.99	
4.05808	1.871	262.995	
4.06229	1.871	263	
4.09174	1.87	263.005	
4.03704	1.87	263.01	
3.94869	1.87	263.015	
3.92134	1.87	263.02	
3.99707	1.87	263.025	
4.04756	1.87	263.03	
4.00338	1.87	263.035	
3.98445	1.87	263.04	
4.04125	1.87	263.045	
4.06649	1.87	263.05	
4.01811	1.87	263.055	
4.02232	1.87	263.06	
4.06439	1.87	263.065	
4.05808	1.87	263.07	
3.99076	1.87	263.075	
3.97603	1.87	263.08	
4.02232	1.87	263.085	
4.02442	1.87	263.09	
4.02232	1.87	263.095	
4.04756	1.87	263.1	
4.08753	1.869	263.105	
4.06229	1.869	263.11	
3.95289	1.869	263.115	
3.89609	1.869	263.12	
3.95289	1.869	263.125	
3.98655	1.869	263.13	
3.92975	1.869	263.135	
3.97814	1.869	263.14	
4.08122	1.869	263.145	
4.11278	1.869	263.15	
4.05808	1.869	263.155	
4.02652	1.869	263.16	
4.05177	1.869	263.165	
4.02652	1.869	263.17	
3.97183	1.869	263.175	
3.97183	1.869	263.18	
4.02232	1.869	263.185	
4.03073	1.869	263.19	
3.99918	1.869	263.195	
4.00759	1.869	263.2	
4.0139	1.868	263.205	
3.97814	1.868	263.21	
3.89609	1.868	263.215	
3.89609	1.868	263.22	
4.00549	1.868	263.225	
4.03494	1.868	263.23	
3.97603	1.868	263.235	
3.98024	1.868	263.24	
4.04546	1.868	263.245	
4.05808	1.868	263.25	
3.98235	1.868	263.255	
3.98655	1.868	263.26	
4.04335	1.868	263.265	
4.03284	1.868	263.27	
3.98445	1.868	263.275	
3.95079	1.868	263.28	
3.98866	1.868	263.285	
3.99076	1.868	263.29	
3.93817	1.868	263.295	
3.97183	1.868	263.3	
4.03284	1.867	263.305	
4.04335	1.867	263.31	
3.9571	1.867	263.315	
3.93817	1.867	263.32	
3.99497	1.867	263.325	
4.00759	1.867	263.33	
3.92344	1.867	263.335	
3.92975	1.867	263.34	
4.00128	1.867	263.345	
4.03915	1.867	263.35	
4.0139	1.867	263.355	
3.99497	1.867	263.36	
4.03915	1.867	263.365	
4.02232	1.867	263.37	
3.97393	1.867	263.375	
3.97603	1.867	263.38	
4.04125	1.867	263.385	
4.02863	1.867	263.39	
3.99918	1.867	263.395	
3.98866	1.867	263.4	
4.01601	1.866	263.405	
3.99286	1.866	263.41	
3.89609	1.866	263.415	
3.87716	1.866	263.42	
3.97603	1.866	263.425	
3.98655	1.866	263.43	
3.93186	1.866	263.435	
3.95079	1.866	263.44	
4.02652	1.866	263.445	
4.03284	1.866	263.45	
3.98655	1.866	263.455	
3.97393	1.866	263.46	
4.0139	1.866	263.465	
4.02232	1.866	263.47	
3.97603	1.866	263.475	
3.99076	1.866	263.48	
4.04125	1.866	263.485	
4.02442	1.866	263.49	
3.93817	1.866	263.495	
3.94448	1.866	263.5	
3.99076	1.865	263.505	
3.96972	1.865	263.51	
3.9024	1.865	263.515	
3.89399	1.865	263.52	
3.98445	1.865	263.525	
4.00549	1.865	263.53	
3.92975	1.865	263.535	
3.9571	1.865	263.54	
3.99918	1.865	263.545	
4.01811	1.865	263.55	
3.96131	1.865	263.555	
3.96762	1.865	263.56	
4.00128	1.865	263.565	
3.99707	1.865	263.57	
3.93606	1.865	263.575	
3.91923	1.865	263.58	
3.96762	1.865	263.585	
3.96972	1.865	263.59	
3.9592	1.865	263.595	
3.96762	1.865	263.6	
3.99707	1.864	263.605	
3.97393	1.864	263.61	
3.9003	1.864	263.615	
3.89189	1.864	263.62	
3.98024	1.864	263.625	
3.98445	1.864	263.63	
3.93396	1.864	263.635	
3.955	1.864	263.64	
4.02021	1.864	263.645	
4.00759	1.864	263.65	
3.93396	1.864	263.655	
3.8982	1.864	263.66	
3.93606	1.864	263.665	
3.97183	1.864	263.67	
3.96131	1.864	263.675	
3.98235	1.864	263.68	
4.03915	1.864	263.685	
4.04756	1.864	263.69	
4.00549	1.864	263.695	
3.98235	1.864	263.7	
3.97393	1.863	263.705	
3.92134	1.863	263.71	
3.83929	1.863	263.715	
3.83719	1.863	263.72	
3.94238	1.863	263.725	
3.98655	1.863	263.73	
3.95079	1.863	263.735	
3.96341	1.863	263.74	
4.0118	1.863	263.745	
4.03704	1.863	263.75	
3.955	1.863	263.755	
3.93186	1.863	263.76	
3.94027	1.863	263.765	
3.94869	1.863	263.77	
3.89399	1.863	263.775	
3.93606	1.863	263.78	
4.0118	1.863	263.785	
4.02863	1.863	263.79	
4.01811	1.863	263.795	
4.00128	1.863	263.8	
3.98235	1.862	263.805	
3.93396	1.862	263.81	
3.80774	1.862	263.815	
3.78039	1.862	263.82	
3.88557	1.862	263.825	
3.94448	1.862	263.83	
3.93396	1.862	263.835	
3.955	1.862	263.84	
4.03284	1.862	263.845	
4.02652	1.862	263.85	
3.92765	1.862	263.855	
3.92344	1.862	263.86	
3.98024	1.862	263.865	
3.98655	1.862	263.87	
3.94869	1.862	263.875	
3.96762	1.862	263.88	
4.04335	1.862	263.885	
4.03704	1.862	263.89	
3.955	1.862	263.895	
3.91503	1.862	263.9	
3.92975	1.861	263.905	
3.92344	1.861	263.91	
3.82246	1.861	263.915	
3.82036	1.861	263.92	
3.94027	1.861	263.925	
3.97814	1.861	263.93	
3.92765	1.861	263.935	
3.8982	1.861	263.94	
3.98024	1.861	263.945	
3.98024	1.861	263.95	
3.91713	1.861	263.955	
3.92555	1.861	263.96	
4.01811	1.861	263.965	
4.03494	1.861	263.97	
3.97393	1.861	263.975	
3.95289	1.861	263.98	
3.96972	1.861	263.985	
3.95289	1.861	263.99	
3.87506	1.861	263.995	
3.87716	1.861	264	
3.93396	1.86	264.005	
3.91713	1.86	264.01	
3.8435	1.86	264.015	
3.83298	1.86	264.02	
3.93606	1.86	264.025	
3.94238	1.86	264.03	
3.86664	1.86	264.035	
3.87085	1.86	264.04	
3.98235	1.86	264.045	
4.02863	1.86	264.05	
3.97603	1.86	264.055	
3.9571	1.86	264.06	
4.00338	1.86	264.065	
3.98866	1.86	264.07	
3.91082	1.86	264.075	
3.87295	1.86	264.08	
3.91503	1.86	264.085	
3.92765	1.86	264.09	
3.88137	1.86	264.095	
3.8982	1.86	264.1	
3.93817	1.859	264.105	
3.91503	1.859	264.11	
3.83509	1.859	264.115	
3.8414	1.859	264.12	
3.9571	1.859	264.125	
3.98445	1.859	264.13	
3.91923	1.859	264.135	
3.90451	1.859	264.14	
3.98445	1.859	264.145	
4.01601	1.859	264.15	
3.9571	1.859	264.155	
3.95079	1.859	264.16	
3.98235	1.859	264.165	
3.97183	1.859	264.17	
3.91292	1.859	264.175	
3.88137	1.859	264.18	
3.92344	1.859	264.185	
3.93606	1.859	264.19	
3.90451	1.859	264.195	
3.92765	1.859	264.2	
3.96341	1.858	264.205	
3.95079	1.858	264.21	
3.86664	1.858	264.215	
3.85402	1.858	264.22	
3.90872	1.858	264.225	
3.94448	1.858	264.23	
3.89189	1.858	264.235	
3.90451	1.858	264.24	
3.95079	1.858	264.245	
3.97393	1.858	264.25	
3.91082	1.858	264.255	
3.91713	1.858	264.26	
3.9592	1.858	264.265	
3.95079	1.858	264.27	
3.91713	1.858	264.275	
3.90872	1.858	264.28	
3.94869	1.858	264.285	
3.96762	1.858	264.29	
3.92344	1.858	264.295	
3.9024	1.858	264.3	
3.92134	1.857	264.305	
3.88347	1.857	264.31	
3.80143	1.857	264.315	
3.7867	1.857	264.32	
3.87506	1.857	264.325	
3.91503	1.857	264.33	
3.91292	1.857	264.335	
3.92765	1.857	264.34	
3.99286	1.857	264.345	
3.97393	1.857	264.35	
3.8982	1.857	264.355	
3.88137	1.857	264.36	
3.955	1.857	264.365	
3.97183	1.857	264.37	
3.94238	1.857	264.375	
3.955	1.857	264.38	
3.98024	1.857	264.385	
3.94658	1.857	264.39	
3.88347	1.857	264.395	
3.87716	1.857	264.4	
3.87716	1.856	264.405	
3.86664	1.856	264.41	
3.81615	1.856	264.415	
3.80984	1.856	264.42	
3.92555	1.856	264.425	
3.95079	1.856	264.43	
3.90661	1.856	264.435	
3.93186	1.856	264.44	
3.99707	1.856	264.445	
3.99707	1.856	264.45	
3.90451	1.856	264.455	
3.88557	1.856	264.46	
3.93186	1.856	264.465	
3.93396	1.856	264.47	
3.89189	1.856	264.475	
3.89609	1.856	264.48	
3.95289	1.856	264.485	
3.93606	1.856	264.49	
3.88557	1.856	264.495	
3.86664	1.856	264.5	
3.86874	1.855	264.505	
3.83088	1.855	264.51	
3.75935	1.855	264.515	
3.7888	1.855	264.52	
3.91503	1.855	264.525	
3.96131	1.855	264.53	
3.91503	1.855	264.535	
3.91292	1.855	264.54	
