gelC_I_3mm11	gelC_I_3mm11	gelC_I_3mm11	
Force	Distance	Time	
g	mm	sec	

6.46263	1.878	312.225	
6.47946	1.878	312.23	
6.39952	1.878	312.235	
6.389	1.878	312.24	
6.45422	1.878	312.245	
6.46053	1.878	312.25	
6.41214	1.878	312.255	
6.43529	1.878	312.26	
6.4984	1.878	312.265	
6.50471	1.878	312.27	
6.45422	1.878	312.275	
6.48157	1.878	312.28	
6.51102	1.878	312.285	
6.48367	1.878	312.29	
6.40794	1.878	312.295	
6.40794	1.878	312.3	
6.45001	1.877	312.305	
6.41846	1.877	312.31	
6.34903	1.877	312.315	
6.39532	1.877	312.32	
6.4984	1.877	312.325	
6.49629	1.877	312.33	
6.38269	1.877	312.335	
6.36797	1.877	312.34	
6.43949	1.877	312.345	
6.42266	1.877	312.35	
6.39111	1.877	312.355	
6.46474	1.877	312.36	
6.55941	1.877	312.365	
6.5552	1.877	312.37	
6.5005	1.877	312.375	
6.47736	1.877	312.38	
6.51523	1.877	312.385	
6.43739	1.877	312.39	
6.35955	1.877	312.395	
6.3869	1.877	312.4	
6.43318	1.876	312.405	
6.41425	1.876	312.41	
6.34903	1.876	312.415	
6.389	1.876	312.42	
6.49629	1.876	312.425	
6.47315	1.876	312.43	
6.40373	1.876	312.435	
6.41635	1.876	312.44	
6.49629	1.876	312.445	
6.49419	1.876	312.45	
6.43529	1.876	312.455	
6.47736	1.876	312.46	
6.54678	1.876	312.465	
6.48367	1.876	312.47	
6.37007	1.876	312.475	
6.3848	1.876	312.48	
6.46263	1.876	312.485	
6.43949	1.876	312.49	
6.40373	1.876	312.495	
6.46895	1.876	312.5	
6.54468	1.875	312.505	
6.49629	1.875	312.51	
6.34483	1.875	312.515	
6.32589	1.875	312.52	
6.43108	1.875	312.525	
6.43949	1.875	312.53	
6.3869	1.875	312.535	
6.4437	1.875	312.54	
6.54889	1.875	312.545	
6.54889	1.875	312.55	
6.42477	1.875	312.555	
6.37428	1.875	312.56	
6.42687	1.875	312.565	
6.37217	1.875	312.57	
6.328	1.875	312.575	
6.3869	1.875	312.58	
6.49629	1.875	312.585	
6.51102	1.875	312.59	
6.46895	1.875	312.595	
6.49209	1.875	312.6	
6.52154	1.874	312.605	
6.42897	1.874	312.61	
6.26278	1.874	312.615	
6.2712	1.874	312.62	
6.3869	1.874	312.625	
6.41004	1.874	312.63	
6.37007	1.874	312.635	
6.41635	1.874	312.64	
6.54258	1.874	312.645	
6.50681	1.874	312.65	
6.37217	1.874	312.655	
6.34062	1.874	312.66	
6.41425	1.874	312.665	
6.40163	1.874	312.67	
6.36797	1.874	312.675	
6.45632	1.874	312.68	
6.60569	1.874	312.685	
6.57203	1.874	312.69	
6.47526	1.874	312.695	
6.43739	1.874	312.7	
6.43949	1.873	312.705	
6.3301	1.873	312.71	
6.17653	1.873	312.715	
6.22491	1.873	312.72	
6.4458	1.873	312.725	
6.51523	1.873	312.73	
6.45001	1.873	312.735	
6.45422	1.873	312.74	
6.55309	1.873	312.745	
6.4984	1.873	312.75	
6.31117	1.873	312.755	
6.30696	1.873	312.76	
6.41214	1.873	312.765	
6.43949	1.873	312.77	
6.3869	1.873	312.775	
6.43318	1.873	312.78	
6.55309	1.873	312.785	
6.51102	1.873	312.79	
6.38059	1.873	312.795	
6.328	1.873	312.8	
6.37007	1.872	312.805	
6.34483	1.872	312.81	
6.25016	1.872	312.815	
6.31537	1.872	312.82	
6.51102	1.872	312.825	
6.55099	1.872	312.83	
6.39952	1.872	312.835	
6.35114	1.872	312.84	
6.42266	1.872	312.845	
6.39742	1.872	312.85	
6.29223	1.872	312.855	
6.30906	1.872	312.86	
6.4984	1.872	312.865	
6.56361	1.872	312.87	
6.46474	1.872	312.875	
6.42687	1.872	312.88	
6.45001	1.872	312.885	
6.40373	1.872	312.89	
6.29434	1.872	312.895	
6.29434	1.872	312.9	
6.39532	1.871	312.905	
6.41846	1.871	312.91	
6.33851	1.871	312.915	
6.36376	1.871	312.92	
6.5026	1.871	312.925	
6.49209	1.871	312.93	
6.36376	1.871	312.935	
6.34272	1.871	312.94	
6.4458	1.871	312.945	
6.46684	1.871	312.95	
6.39532	1.871	312.955	
6.40373	1.871	312.96	
6.49629	1.871	312.965	
6.51102	1.871	312.97	
6.3848	1.871	312.975	
6.34062	1.871	312.98	
6.36376	1.871	312.985	
6.35114	1.871	312.99	
6.2733	1.871	312.995	
6.31537	1.871	313	
6.4416	1.87	313.005	
6.48788	1.87	313.01	
6.43108	1.87	313.015	
6.39952	1.87	313.02	
6.48788	1.87	313.025	
6.42687	1.87	313.03	
6.31958	1.87	313.035	
6.27961	1.87	313.04	
6.38269	1.87	313.045	
6.43949	1.87	313.05	
6.39742	1.87	313.055	
6.43529	1.87	313.06	
6.51312	1.87	313.065	
6.46895	1.87	313.07	
6.34903	1.87	313.075	
6.30275	1.87	313.08	
6.34483	1.87	313.085	
6.35534	1.87	313.09	
6.328	1.87	313.095	
6.41635	1.87	313.1	
6.52785	1.869	313.105	
6.54889	1.869	313.11	
6.42897	1.869	313.115	
6.35534	1.869	313.12	
6.37007	1.869	313.125	
6.328	1.869	313.13	
6.23964	1.869	313.135	
6.26699	1.869	313.14	
6.42056	1.869	313.145	
6.47946	1.869	313.15	
6.46684	1.869	313.155	
6.46684	1.869	313.16	
6.51523	1.869	313.165	
6.41425	1.869	313.17	
6.30275	1.869	313.175	
6.27751	1.869	313.18	
6.3869	1.869	313.185	
6.41214	1.869	313.19	
6.41425	1.869	313.195	
6.43739	1.869	313.2	
6.51943	1.868	313.205	
6.47526	1.868	313.21	
6.32589	1.868	313.215	
6.2754	1.868	313.22	
6.33851	1.868	313.225	
6.35114	1.868	313.23	
6.31958	1.868	313.235	
6.36166	1.868	313.24	
6.47526	1.868	313.245	
6.50681	1.868	313.25	
6.43108	1.868	313.255	
6.40794	1.868	313.26	
6.43529	1.868	313.265	
6.39742	1.868	313.27	
6.31537	1.868	313.275	
6.31117	1.868	313.28	
6.389	1.868	313.285	
6.41846	1.868	313.29	
6.39742	1.868	313.295	
6.40583	1.868	313.3	
6.4437	1.867	313.305	
6.40794	1.867	313.31	
6.29013	1.867	313.315	
6.28382	1.867	313.32	
6.37849	1.867	313.325	
6.41425	1.867	313.33	
6.36797	1.867	313.335	
6.39742	1.867	313.34	
6.48788	1.867	313.345	
6.47946	1.867	313.35	
6.37007	1.867	313.355	
6.31958	1.867	313.36	
6.37217	1.867	313.365	
6.37638	1.867	313.37	
6.32379	1.867	313.375	
6.36376	1.867	313.38	
6.44791	1.867	313.385	
6.44791	1.867	313.39	
6.389	1.867	313.395	
6.37217	1.867	313.4	
6.40163	1.866	313.405	
6.35745	1.866	313.41	
6.26278	1.866	313.415	
6.27751	1.866	313.42	
6.39321	1.866	313.425	
6.41004	1.866	313.43	
6.34062	1.866	313.435	
6.35534	1.866	313.44	
6.43318	1.866	313.445	
6.41425	1.866	313.45	
6.328	1.866	313.455	
6.33851	1.866	313.46	
6.43949	1.866	313.465	
6.43739	1.866	313.47	
6.37849	1.866	313.475	
6.39532	1.866	313.48	
6.46684	1.866	313.485	
6.41635	1.866	313.49	
6.31117	1.866	313.495	
6.30906	1.866	313.5	
6.38059	1.865	313.505	
6.3848	1.865	313.51	
6.30486	1.865	313.515	
6.3301	1.865	313.52	
6.45212	1.865	313.525	
6.4437	1.865	313.53	
6.32168	1.865	313.535	
6.31748	1.865	313.54	
6.41846	1.865	313.545	
6.42687	1.865	313.55	
6.34272	1.865	313.555	
6.36586	1.865	313.56	
6.45422	1.865	313.565	
6.41425	1.865	313.57	
6.30696	1.865	313.575	
6.31327	1.865	313.58	
6.3848	1.865	313.585	
6.389	1.865	313.59	
6.35324	1.865	313.595	
6.37007	1.865	313.6	
6.46263	1.864	313.605	
6.42477	1.864	313.61	
6.30275	1.864	313.615	
6.28382	1.864	313.62	
6.3869	1.864	313.625	
6.38059	1.864	313.63	
6.28592	1.864	313.635	
6.31958	1.864	313.64	
6.41846	1.864	313.645	
6.42477	1.864	313.65	
6.33851	1.864	313.655	
6.36586	1.864	313.66	
6.43108	1.864	313.665	
6.39532	1.864	313.67	
6.29223	1.864	313.675	
6.32589	1.864	313.68	
6.43318	1.864	313.685	
6.41425	1.864	313.69	
6.33851	1.864	313.695	
6.36166	1.864	313.7	
6.42477	1.863	313.705	
6.37428	1.863	313.71	
6.23543	1.863	313.715	
6.23754	1.863	313.72	
6.3848	1.863	313.725	
6.43529	1.863	313.73	
6.33641	1.863	313.735	
6.35955	1.863	313.74	
6.48367	1.863	313.745	
6.47315	1.863	313.75	
6.3301	1.863	313.755	
6.30065	1.863	313.76	
6.36586	1.863	313.765	
6.34693	1.863	313.77	
6.2712	1.863	313.775	
6.29854	1.863	313.78	
6.42897	1.863	313.785	
6.44791	1.863	313.79	
6.37007	1.863	313.795	
6.36586	1.863	313.8	
6.41425	1.862	313.805	
6.36166	1.862	313.81	
6.22702	1.862	313.815	
6.2165	1.862	313.82	
6.35955	1.862	313.825	
6.39952	1.862	313.83	
6.33851	1.862	313.835	
6.35534	1.862	313.84	
6.46895	1.862	313.845	
6.45422	1.862	313.85	
6.34062	1.862	313.855	
6.29434	1.862	313.86	
6.35745	1.862	313.865	
6.33431	1.862	313.87	
6.2754	1.862	313.875	
6.30906	1.862	313.88	
6.43318	1.862	313.885	
6.45001	1.862	313.89	
6.37638	1.862	313.895	
6.35534	1.862	313.9	
6.39321	1.861	313.905	
6.3322	1.861	313.91	
6.19757	1.861	313.915	
6.2144	1.861	313.92	
6.36166	1.861	313.925	
6.43318	1.861	313.93	
6.36376	1.861	313.935	
6.37638	1.861	313.94	
6.46263	1.861	313.945	
6.4437	1.861	313.95	
6.29434	1.861	313.955	
6.25857	1.861	313.96	
6.34483	1.861	313.965	
6.35745	1.861	313.97	
6.28803	1.861	313.975	
6.30696	1.861	313.98	
6.43108	1.861	313.985	
6.44791	1.861	313.99	
6.35745	1.861	313.995	
6.31748	1.861	314	
6.36166	1.86	314.005	
6.31537	1.86	314.01	
6.20388	1.86	314.015	
6.21019	1.86	314.02	
6.37638	1.86	314.025	
6.44791	1.86	314.03	
6.35955	1.86	314.035	
6.34903	1.86	314.04	
6.42477	1.86	314.045	
6.3848	1.86	314.05	
6.23964	1.86	314.055	
6.22491	1.86	314.06	
6.36586	1.86	314.065	
6.41846	1.86	314.07	
6.3322	1.86	314.075	
6.35114	1.86	314.08	
6.43529	1.86	314.085	
6.43108	1.86	314.09	
6.30696	1.86	314.095	
6.25437	1.86	314.1	
6.34062	1.859	314.105	
6.36586	1.859	314.11	
6.26699	1.859	314.115	
6.26699	1.859	314.12	
6.43108	1.859	314.125	
6.47315	1.859	314.13	
6.33851	1.859	314.135	
6.25647	1.859	314.14	
6.35324	1.859	314.145	
6.35534	1.859	314.15	
6.2712	1.859	314.155	
6.26068	1.859	314.16	
6.36166	1.859	314.165	
6.40163	1.859	314.17	
6.3301	1.859	314.175	
6.30065	1.859	314.18	
6.36797	1.859	314.185	
6.35955	1.859	314.19	
6.2733	1.859	314.195	
6.28592	1.859	314.2	
6.39111	1.858	314.205	
6.42056	1.858	314.21	
6.31327	1.858	314.215	
6.31748	1.858	314.22	
6.40794	1.858	314.225	
6.3869	1.858	314.23	
6.24385	1.858	314.235	
6.19546	1.858	314.24	
6.30486	1.858	314.245	
6.36586	1.858	314.25	
6.3322	1.858	314.255	
6.36586	1.858	314.26	
6.46684	1.858	314.265	
6.45422	1.858	314.27	
6.328	1.858	314.275	
6.27961	1.858	314.28	
6.32379	1.858	314.285	
6.31958	1.858	314.29	
6.25226	1.858	314.295	
6.28171	1.858	314.3	
6.3848	1.857	314.305	
6.3869	1.857	314.31	
6.27961	1.857	314.315	
6.2754	1.857	314.32	
6.35955	1.857	314.325	
6.34903	1.857	314.33	
6.2165	1.857	314.335	
6.20177	1.857	314.34	
6.31958	1.857	314.345	
6.36586	1.857	314.35	
6.32379	1.857	314.355	
6.32589	1.857	314.36	
6.42687	1.857	314.365	
6.39321	1.857	314.37	
6.2712	1.857	314.375	
6.2165	1.857	314.38	
6.26488	1.857	314.385	
6.31537	1.857	314.39	
6.2712	1.857	314.395	
6.31958	1.857	314.4	
6.40583	1.856	314.405	
6.3869	1.856	314.41	
6.26488	1.856	314.415	
6.23964	1.856	314.42	
6.29223	1.856	314.425	
6.3322	1.856	314.43	
6.25857	1.856	314.435	
6.26488	1.856	314.44	
6.38269	1.856	314.445	
6.41635	1.856	314.45	
6.36166	1.856	314.455	
6.33431	1.856	314.46	
6.37849	1.856	314.465	
6.35114	1.856	314.47	
6.25857	1.856	314.475	
6.23964	1.856	314.48	
6.29644	1.856	314.485	
6.30696	1.856	314.49	
6.29223	1.856	314.495	
6.35955	1.856	314.5	
6.40794	1.855	314.505	
6.38059	1.855	314.51	
6.23754	1.855	314.515	
6.22071	1.855	314.52	
6.28592	1.855	314.525	
6.30065	1.855	314.53	
6.26068	1.855	314.535	
6.31958	1.855	314.54	
6.42056	1.855	314.545	
6.43108	1.855	314.55	
6.328	1.855	314.555	
6.29434	1.855	314.56	
6.31117	1.855	314.565	
6.26278	1.855	314.57	
6.20177	1.855	314.575	
6.24595	1.855	314.58	
6.34693	1.855	314.585	
6.3869	1.855	314.59	
6.35745	1.855	314.595	
6.39321	1.855	314.6	
6.40794	1.854	314.605	
6.31958	1.854	314.61	
6.17442	1.854	314.615	
6.18705	1.854	314.62	
6.31748	1.854	314.625	
6.36586	1.854	314.63	
6.28382	1.854	314.635	
6.32379	1.854	314.64	
6.42056	1.854	314.645	
6.36797	1.854	314.65	
6.25016	1.854	314.655	
6.20598	1.854	314.66	
6.28171	1.854	314.665	
6.28803	1.854	314.67	
6.22071	1.854	314.675	
6.29013	1.854	314.68	
6.39321	1.854	314.685	
6.38059	1.854	314.69	
6.30486	1.854	314.695	
6.31958	1.854	314.7	
6.35534	1.853	314.705	
6.28592	1.853	314.71	
6.13445	1.853	314.715	
6.1597	1.853	314.72	
6.3322	1.853	314.725	
6.37428	1.853	314.73	
6.2733	1.853	314.735	
6.27961	1.853	314.74	
6.39532	1.853	314.745	
6.36376	1.853	314.75	
6.22912	1.853	314.755	
6.2165	1.853	314.76	
6.32168	1.853	314.765	
6.33851	1.853	314.77	
6.26699	1.853	314.775	
6.28382	1.853	314.78	
6.39952	1.853	314.785	
6.39111	1.853	314.79	
6.30065	1.853	314.795	
6.28171	1.853	314.8	
6.3301	1.852	314.805	
6.29223	1.852	314.81	
6.16391	1.852	314.815	
6.17442	1.852	314.82	
6.30696	1.852	314.825	
6.34272	1.852	314.83	
6.24385	1.852	314.835	
6.24595	1.852	314.84	
6.34693	1.852	314.845	
6.30696	1.852	314.85	
6.20177	1.852	314.855	
6.20808	1.852	314.86	
6.36586	1.852	314.865	
6.39532	1.852	314.87	
6.31327	1.852	314.875	
6.31117	1.852	314.88	
6.3869	1.852	314.885	
6.33641	1.852	314.89	
6.22491	1.852	314.895	
6.22912	1.852	314.9	
6.3322	1.851	314.905	
6.33641	1.851	314.91	
6.22702	1.851	314.915	
6.22702	1.851	314.92	
6.34903	1.851	314.925	
6.31958	1.851	314.93	
6.18915	1.851	314.935	
6.18915	1.851	314.94	
6.29644	1.851	314.945	
6.33851	1.851	314.95	
6.26909	1.851	314.955	
6.29854	1.851	314.96	
6.40163	1.851	314.965	
6.39321	1.851	314.97	
6.24595	1.851	314.975	
6.22912	1.851	314.98	
6.29013	1.851	314.985	
6.30275	1.851	314.99	
6.2144	1.851	314.995	
6.26488	1.851	315	
6.35324	1.85	315.005	
6.34272	1.85	315.01	
6.19757	1.85	315.015	
6.17863	1.85	315.02	
6.2712	1.85	315.025	
6.25857	1.85	315.03	
6.1618	1.85	315.035	
6.19546	1.85	315.04	
6.34903	1.85	315.045	
6.39742	1.85	315.05	
6.29434	1.85	315.055	
6.29223	1.85	315.06	
6.38059	1.85	315.065	
6.34693	1.85	315.07	
6.20388	1.85	315.075	
6.19757	1.85	315.08	
6.3301	1.85	315.085	
6.36586	1.85	315.09	
6.30486	1.85	315.095	
6.31117	1.85	315.1	
6.37638	1.849	315.105	
6.33641	1.849	315.11	
6.16601	1.849	315.115	
6.09028	1.849	315.12	
6.21019	1.849	315.125	
6.26699	1.849	315.13	
6.19336	1.849	315.135	
6.23543	1.849	315.14	
6.37638	1.849	315.145	
6.40794	1.849	315.15	
6.31958	1.849	315.155	
6.26699	1.849	315.16	
6.32168	1.849	315.165	
6.30065	1.849	315.17	
6.2144	1.849	315.175	
6.23333	1.849	315.18	
6.34483	1.849	315.185	
6.3869	1.849	315.19	
6.32589	1.849	315.195	
6.30275	1.849	315.2	
6.33431	1.848	315.205	
6.2733	1.848	315.21	
6.14708	1.848	315.215	
6.11552	1.848	315.22	
6.23122	1.848	315.225	
6.30696	1.848	315.23	
6.24385	1.848	315.235	
6.26488	1.848	315.24	
6.35324	1.848	315.245	
6.36376	1.848	315.25	
6.26699	1.848	315.255	
6.26068	1.848	315.26	
6.33851	1.848	315.265	
6.35745	1.848	315.27	
6.28171	1.848	315.275	
6.27961	1.848	315.28	
6.33851	1.848	315.285	
6.31537	1.848	315.29	
6.22281	1.848	315.295	
6.19967	1.848	315.3	
6.28803	1.847	315.305	
6.28382	1.847	315.31	
6.17442	1.847	315.315	
6.14287	1.847	315.32	
6.26909	1.847	315.325	
6.30696	1.847	315.33	
6.2144	1.847	315.335	
6.2165	1.847	315.34	
6.35534	1.847	315.345	
6.40373	1.847	315.35	
6.31958	1.847	315.355	
6.26488	1.847	315.36	
6.31327	1.847	315.365	
6.31117	1.847	315.37	
6.25226	1.847	315.375	
6.23754	1.847	315.38	
6.32379	1.847	315.385	
6.35534	1.847	315.39	
6.27751	1.847	315.395	
6.2712	1.847	315.4	
6.29644	1.846	315.405	
6.26488	1.846	315.41	
6.14918	1.846	315.415	
6.16811	1.846	315.42	
6.29223	1.846	315.425	
6.34903	1.846	315.43	
6.26278	1.846	315.435	
6.27961	1.846	315.44	
6.36797	1.846	315.445	
6.3301	1.846	315.45	
6.22071	1.846	315.455	
6.2165	1.846	315.46	
6.32379	1.846	315.465	
6.31537	1.846	315.47	
6.2712	1.846	315.475	
6.28592	1.846	315.48	
6.37007	1.846	315.485	
6.33641	1.846	315.49	
6.2144	1.846	315.495	
6.18074	1.846	315.5	
6.25226	1.845	315.505	
6.24385	1.845	315.51	
6.14708	1.845	315.515	
6.16601	1.845	315.52	
6.31327	1.845	315.525	
6.32168	1.845	315.53	
6.19546	1.845	315.535	
6.19125	1.845	315.54	
6.29434	1.845	315.545	
6.32168	1.845	315.55	
6.25226	1.845	315.555	
6.2754	1.845	315.56	
6.39532	1.845	315.565	
6.3869	1.845	315.57	
6.28592	1.845	315.575	
6.24385	1.845	315.58	
6.30486	1.845	315.585	
6.26278	1.845	315.59	
6.18494	1.845	315.595	
6.18915	1.845	315.6	
6.2733	1.844	315.605	
6.26068	1.844	315.61	
6.14708	1.844	315.615	
6.15339	1.844	315.62	
6.26699	1.844	315.625	
6.26699	1.844	315.63	
6.18915	1.844	315.635	
6.22281	1.844	315.64	
6.34693	1.844	315.645	
6.36797	1.844	315.65	
6.29434	1.844	315.655	
6.29854	1.844	315.66	
6.36586	1.844	315.665	
6.32589	1.844	315.67	
6.20177	1.844	315.675	
6.18494	1.844	315.68	
6.25857	1.844	315.685	
6.23333	1.844	315.69	
6.15759	1.844	315.695	
6.18074	1.844	315.7	
6.2754	1.843	315.705	
6.25857	1.843	315.71	
6.13866	1.843	315.715	
6.14287	1.843	315.72	
6.25016	1.843	315.725	
6.2733	1.843	315.73	
6.19125	1.843	315.735	
6.23543	1.843	315.74	
6.3869	1.843	315.745	
6.39532	1.843	315.75	
6.27751	1.843	315.755	
6.24174	1.843	315.76	
6.26699	1.843	315.765	
6.21229	1.843	315.77	
6.09869	1.843	315.775	
6.15759	1.843	315.78	
6.30696	1.843	315.785	
6.35955	1.843	315.79	
6.328	1.843	315.795	
6.35114	1.843	315.8	
6.35745	1.842	315.805	
6.22912	1.842	315.81	
6.02927	1.842	315.815	
5.99771	1.842	315.82	
6.13656	1.842	315.825	
6.22491	1.842	315.83	
6.25437	1.842	315.835	
6.35534	1.842	315.84	
6.47946	1.842	315.845	
6.4416	1.842	315.85	
6.25437	1.842	315.855	
6.15759	1.842	315.86	
6.1597	1.842	315.865	
6.12604	1.842	315.87	
6.09028	1.842	315.875	
6.18915	1.842	315.88	
6.37849	1.842	315.885	
6.40794	1.842	315.89	
6.32379	1.842	315.895	
6.27961	1.842	315.9	
6.26909	1.841	315.905	
6.15339	1.841	315.91	
5.99771	1.841	315.915	
6.0503	1.841	315.92	
6.27961	1.841	315.925	
6.37217	1.841	315.93	
6.30696	1.841	315.935	
6.328	1.841	315.94	
6.39532	1.841	315.945	
6.29223	1.841	315.95	
6.105	1.841	315.955	
6.09028	1.841	315.96	
6.24595	1.841	315.965	
6.29644	1.841	315.97	
6.26278	1.841	315.975	
6.30696	1.841	315.98	
6.37849	1.841	315.985	
6.31748	1.841	315.99	
6.13656	1.841	315.995	
6.10079	1.841	316	
6.1618	1.84	316.005	
6.17442	1.84	316.01	
6.09028	1.84	316.015	
6.15339	1.84	316.02	
6.35324	1.84	316.025	
6.37007	1.84	316.03	
6.22702	1.84	316.035	
6.18705	1.84	316.04	
6.26909	1.84	316.045	
6.25226	1.84	316.05	
6.14076	1.84	316.055	
6.18074	1.84	316.06	
6.32589	1.84	316.065	
6.35955	1.84	316.07	
6.25226	1.84	316.075	
6.22281	1.84	316.08	
6.26909	1.84	316.085	
6.23122	1.84	316.09	
6.13025	1.84	316.095	
6.13235	1.84	316.1	
6.26699	1.839	316.105	
6.26488	1.839	316.11	
6.15339	1.839	316.115	
6.14918	1.839	316.12	
6.2733	1.839	316.125	
6.25016	1.839	316.13	
6.11552	1.839	316.135	
6.13445	1.839	316.14	
6.28803	1.839	316.145	
6.3322	1.839	316.15	
6.22491	1.839	316.155	
6.24385	1.839	316.16	
6.35114	1.839	316.165	
6.29223	1.839	316.17	
6.12393	1.839	316.175	
6.07555	1.839	316.18	
6.17442	1.839	316.185	
6.2144	1.839	316.19	
6.14708	1.839	316.195	
6.20177	1.839	316.2	
6.3322	1.838	316.205	
6.37428	1.838	316.21	
6.2165	1.838	316.215	
6.1618	1.838	316.22	
6.25226	1.838	316.225	
6.22702	1.838	316.23	
6.10079	1.838	316.235	
6.105	1.838	316.24	
6.25437	1.838	316.245	
6.33851	1.838	316.25	
6.25016	1.838	316.255	
6.23333	1.838	316.26	
6.29223	1.838	316.265	
6.28171	1.838	316.27	
6.13866	1.838	316.275	
6.07345	1.838	316.28	
6.16391	1.838	316.285	
6.22702	1.838	316.29	
6.18705	1.838	316.295	
6.19967	1.838	316.3	
6.31958	1.837	316.305	
6.33641	1.837	316.31	
6.19967	1.837	316.315	
6.13025	1.837	316.32	
6.2186	1.837	316.325	
6.22071	1.837	316.33	
6.15128	1.837	316.335	
6.15759	1.837	316.34	
6.29434	1.837	316.345	
6.3301	1.837	316.35	
6.23543	1.837	316.355	
6.18074	1.837	316.36	
6.22491	1.837	316.365	
6.20808	1.837	316.37	
6.09028	1.837	316.375	
6.1029	1.837	316.38	
6.18915	1.837	316.385	
6.27751	1.837	316.39	
6.25016	1.837	316.395	
6.28171	1.837	316.4	
6.33641	1.836	316.405	
6.30906	1.836	316.41	
6.13866	1.836	316.415	
6.07555	1.836	316.42	
6.15549	1.836	316.425	
6.18074	1.836	316.43	
6.16391	1.836	316.435	
6.2165	1.836	316.44	
6.30275	1.836	316.445	
6.29013	1.836	316.45	
6.18284	1.836	316.455	
6.12393	1.836	316.46	
6.13235	1.836	316.465	
6.13445	1.836	316.47	
6.105	1.836	316.475	
6.20388	1.836	316.48	
6.3322	1.836	316.485	
6.37638	1.836	316.49	
6.31117	1.836	316.495	
6.28803	1.836	316.5	
6.29223	1.835	316.505	
6.19757	1.835	316.51	
6.07765	1.835	316.515	
6.08396	1.835	316.52	
6.20598	1.835	316.525	
6.26488	1.835	316.53	
6.20177	1.835	316.535	
6.21019	1.835	316.54	
6.25226	1.835	316.545	
6.19125	1.835	316.55	
6.10711	1.835	316.555	
6.11131	1.835	316.56	
6.22281	1.835	316.565	
6.26068	1.835	316.57	
6.24805	1.835	316.575	
6.29223	1.835	316.58	
6.35745	1.835	316.585	
6.29854	1.835	316.59	
6.19336	1.835	316.595	
6.15759	1.835	316.6	
6.18915	1.834	316.605	
6.15339	1.834	316.61	
6.07345	1.834	316.615	
6.11973	1.834	316.62	
6.28382	1.834	316.625	
6.28382	1.834	316.63	
6.19967	1.834	316.635	
6.18284	1.834	316.64	
6.24595	1.834	316.645	
6.2144	1.834	316.65	
6.15128	1.834	316.655	
6.16811	1.834	316.66	
6.26909	1.834	316.665	
6.27751	1.834	316.67	
6.2165	1.834	316.675	
6.23754	1.834	316.68	
6.2712	1.834	316.685	
6.22702	1.834	316.69	
6.14497	1.834	316.695	
6.15128	1.834	316.7	
6.19967	1.833	316.705	
6.1597	1.833	316.71	
6.0482	1.833	316.715	
6.07976	1.833	316.72	
6.26699	1.833	316.725	
6.29854	1.833	316.73	
6.19336	1.833	316.735	
6.20598	1.833	316.74	
6.28803	1.833	316.745	
6.23543	1.833	316.75	
6.12814	1.833	316.755	
6.13656	1.833	316.76	
6.23964	1.833	316.765	
6.26278	1.833	316.77	
6.19125	1.833	316.775	
6.20388	1.833	316.78	
6.28803	1.833	316.785	
6.23333	1.833	316.79	
6.11552	1.833	316.795	
6.13445	1.833	316.8	
6.22912	1.832	316.805	
6.22702	1.832	316.81	
6.11131	1.832	316.815	
6.10711	1.832	316.82	
6.23333	1.832	316.825	
6.23543	1.832	316.83	
6.11762	1.832	316.835	
6.11552	1.832	316.84	
6.26068	1.832	316.845	
6.27961	1.832	316.85	
6.18284	1.832	316.855	
6.20177	1.832	316.86	
6.2733	1.832	316.865	
6.24805	1.832	316.87	
6.11762	1.832	316.875	
6.13445	1.832	316.88	
6.20808	1.832	316.885	
6.23964	1.832	316.89	
6.16601	1.832	316.895	
6.2165	1.832	316.9	
6.29434	1.831	316.905	
6.23964	1.831	316.91	
6.09238	1.831	316.915	
6.06293	1.831	316.92	
6.17653	1.831	316.925	
6.19336	1.831	316.93	
6.11342	1.831	316.935	
