gel_from_2_251	gel_from_2_251	gel_from_2_251	
Force	Distance	Time	
g	mm	sec	

1.87021	0.808	319.29	
1.68929	0.808	319.295	
1.54413	0.808	319.3	
1.72716	0.807	319.305	
1.84286	0.807	319.31	
1.61566	0.807	319.315	
1.46209	0.807	319.32	
1.71033	0.807	319.325	
1.90808	0.807	319.33	
1.68929	0.807	319.335	
1.5252	0.807	319.34	
1.73767	0.807	319.345	
1.91439	0.807	319.35	
1.70191	0.807	319.355	
1.51047	0.807	319.36	
1.6935	0.807	319.365	
1.87442	0.807	319.37	
1.6935	0.807	319.375	
1.54203	0.807	319.38	
1.71243	0.807	319.385	
1.88073	0.807	319.39	
1.70401	0.807	319.395	
1.51258	0.807	319.4	
1.66825	0.806	319.405	
1.81341	0.806	319.41	
1.62407	0.806	319.415	
1.47261	0.806	319.42	
1.70191	0.806	319.425	
1.86811	0.806	319.43	
1.68087	0.806	319.435	
1.51678	0.806	319.44	
1.68087	0.806	319.445	
1.85338	0.806	319.45	
1.68087	0.806	319.455	
1.50416	0.806	319.46	
1.68298	0.806	319.465	
1.84076	0.806	319.47	
1.68719	0.806	319.475	
1.53572	0.806	319.48	
1.71664	0.806	319.485	
1.88283	0.806	319.49	
1.72295	0.806	319.495	
1.55886	0.806	319.5	
1.6956	0.805	319.505	
1.84076	0.805	319.51	
1.65773	0.805	319.515	
1.49785	0.805	319.52	
1.6935	0.805	319.525	
1.87652	0.805	319.53	
1.70401	0.805	319.535	
1.53782	0.805	319.54	
1.71243	0.805	319.545	
1.84076	0.805	319.55	
1.64932	0.805	319.555	
1.49995	0.805	319.56	
1.66194	0.805	319.565	
1.82603	0.805	319.57	
1.73557	0.805	319.575	
1.61355	0.805	319.58	
1.76502	0.805	319.585	
1.88073	0.805	319.59	
1.71243	0.805	319.595	
1.55675	0.805	319.6	
1.6956	0.804	319.605	
1.80079	0.804	319.61	
1.61776	0.804	319.615	
1.49154	0.804	319.62	
1.70191	0.804	319.625	
1.85969	0.804	319.63	
1.66404	0.804	319.635	
1.49154	0.804	319.64	
1.65563	0.804	319.645	
1.79658	0.804	319.65	
1.65142	0.804	319.655	
1.54203	0.804	319.66	
1.73136	0.804	319.665	
1.88914	0.804	319.67	
1.73978	0.804	319.675	
1.57569	0.804	319.68	
1.6956	0.804	319.685	
1.78606	0.804	319.69	
1.62828	0.804	319.695	
1.52309	0.804	319.7	
1.71874	0.803	319.705	
1.87021	0.803	319.71	
1.67877	0.803	319.715	
1.52099	0.803	319.72	
1.68298	0.803	319.725	
1.80079	0.803	319.73	
1.60304	0.803	319.735	
1.46209	0.803	319.74	
1.66404	0.803	319.745	
1.85548	0.803	319.75	
1.71453	0.803	319.755	
1.5841	0.803	319.76	
1.74188	0.803	319.765	
1.85969	0.803	319.77	
1.66404	0.803	319.775	
1.49575	0.803	319.78	
1.67036	0.803	319.785	
1.81972	0.803	319.79	
1.70191	0.803	319.795	
1.58831	0.803	319.8	
1.73978	0.802	319.805	
1.85338	0.802	319.81	
1.62618	0.802	319.815	
1.43474	0.802	319.82	
1.60514	0.802	319.825	
1.75661	0.802	319.83	
1.60514	0.802	319.835	
1.49154	0.802	319.84	
1.72505	0.802	319.845	
1.89545	0.802	319.85	
1.73557	0.802	319.855	
1.55675	0.802	319.86	
1.65563	0.802	319.865	
1.78816	0.802	319.87	
1.63459	0.802	319.875	
1.49364	0.802	319.88	
1.64511	0.802	319.885	
1.82182	0.802	319.89	
1.71874	0.802	319.895	
1.60514	0.802	319.9	
1.70612	0.801	319.905	
1.77133	0.801	319.91	
1.56096	0.801	319.915	
1.40949	0.801	319.92	
1.60724	0.801	319.925	
1.77554	0.801	319.93	
1.62197	0.801	319.935	
1.52099	0.801	319.94	
1.74188	0.801	319.945	
1.88914	0.801	319.95	
1.68087	0.801	319.955	
1.50837	0.801	319.96	
1.64932	0.801	319.965	
1.77765	0.801	319.97	
1.61987	0.801	319.975	
1.49995	0.801	319.98	
1.68719	0.801	319.985	
1.84496	0.801	319.99	
1.69981	0.801	319.995	
1.54413	0.801	320	
1.66615	0.8	320.005	
1.75871	0.8	320.01	
1.54624	0.8	320.015	
1.39898	0.8	320.02	
1.6367	0.8	320.025	
1.86179	0.8	320.03	
1.70401	0.8	320.035	
1.55886	0.8	320.04	
1.72084	0.8	320.045	
1.83445	0.8	320.05	
1.61776	0.8	320.055	
1.45367	0.8	320.06	
1.62618	0.8	320.065	
1.78816	0.8	320.07	
1.66404	0.8	320.075	
1.53782	0.8	320.08	
1.72084	0.8	320.085	
1.83865	0.8	320.09	
1.66194	0.8	320.095	
1.49575	0.8	320.1	
1.63038	0.799	320.105	
1.7545	0.799	320.11	
1.57358	0.799	320.115	
1.46419	0.799	320.12	
1.65984	0.799	320.125	
1.82182	0.799	320.13	
1.6409	0.799	320.135	
1.48312	0.799	320.14	
1.63249	0.799	320.145	
1.76923	0.799	320.15	
1.59883	0.799	320.155	
1.48102	0.799	320.16	
1.65773	0.799	320.165	
1.8113	0.799	320.17	
1.67246	0.799	320.175	
1.54203	0.799	320.18	
1.6935	0.799	320.185	
1.79658	0.799	320.19	
1.61987	0.799	320.195	
1.47892	0.799	320.2	
1.64511	0.798	320.205	
1.74819	0.798	320.21	
1.53151	0.798	320.215	
1.41791	0.798	320.22	
1.6367	0.798	320.225	
1.8113	0.798	320.23	
1.62828	0.798	320.235	
1.49154	0.798	320.24	
1.68298	0.798	320.245	
1.82393	0.798	320.25	
1.61355	0.798	320.255	
1.46419	0.798	320.26	
1.64511	0.798	320.265	
1.77975	0.798	320.27	
1.59462	0.798	320.275	
1.47261	0.798	320.28	
1.6367	0.798	320.285	
1.76923	0.798	320.29	
1.61355	0.798	320.295	
1.47892	0.798	320.3	
1.64932	0.797	320.305	
1.78606	0.797	320.31	
1.5799	0.797	320.315	
1.43053	0.797	320.32	
1.64511	0.797	320.325	
1.79658	0.797	320.33	
1.59462	0.797	320.335	
1.45578	0.797	320.34	
1.62197	0.797	320.345	
1.77765	0.797	320.35	
1.59252	0.797	320.355	
1.48523	0.797	320.36	
1.67036	0.797	320.365	
1.8113	0.797	320.37	
1.62197	0.797	320.375	
1.47681	0.797	320.38	
1.62407	0.797	320.385	
1.7524	0.797	320.39	
1.59041	0.797	320.395	
1.48733	0.797	320.4	
1.66404	0.796	320.405	
1.80079	0.796	320.41	
1.58621	0.796	320.415	
1.42843	0.796	320.42	
1.6388	0.796	320.425	
1.77975	0.796	320.43	
1.5841	0.796	320.435	
1.46209	0.796	320.44	
1.67877	0.796	320.445	
1.83655	0.796	320.45	
1.65563	0.796	320.455	
1.50837	0.796	320.46	
1.66404	0.796	320.465	
1.8113	0.796	320.47	
1.60304	0.796	320.475	
1.43684	0.796	320.48	
1.61145	0.796	320.485	
1.76923	0.796	320.49	
1.63249	0.796	320.495	
1.51047	0.796	320.5	
1.69139	0.795	320.505	
1.80289	0.795	320.51	
1.56096	0.795	320.515	
1.37163	0.795	320.52	
1.53572	0.795	320.525	
1.70612	0.795	320.53	
1.54834	0.795	320.535	
1.4684	0.795	320.54	
1.73136	0.795	320.545	
1.91649	0.795	320.55	
1.70822	0.795	320.555	
1.52099	0.795	320.56	
1.64932	0.795	320.565	
1.74399	0.795	320.57	
1.53151	0.795	320.575	
1.39898	0.795	320.58	
1.61987	0.795	320.585	
1.81551	0.795	320.59	
1.64511	0.795	320.595	
1.49364	0.795	320.6	
1.65353	0.794	320.605	
1.76082	0.794	320.61	
1.52099	0.794	320.615	
1.32955	0.794	320.62	
1.56517	0.794	320.625	
1.77765	0.794	320.63	
1.61145	0.794	320.635	
1.46629	0.794	320.64	
1.68929	0.794	320.645	
1.86811	0.794	320.65	
1.62618	0.794	320.655	
1.40318	0.794	320.66	
1.55465	0.794	320.665	
1.76923	0.794	320.67	
1.59252	0.794	320.675	
1.4684	0.794	320.68	
1.67877	0.794	320.685	
1.85338	0.794	320.69	
1.69139	0.794	320.695	
1.46419	0.794	320.7	
1.582	0.793	320.705	
1.70401	0.793	320.71	
1.48312	0.793	320.715	
1.32745	0.793	320.72	
1.57358	0.793	320.725	
1.79868	0.793	320.73	
1.64511	0.793	320.735	
1.44736	0.793	320.74	
1.61776	0.793	320.745	
1.75871	0.793	320.75	
1.56727	0.793	320.755	
1.37794	0.793	320.76	
1.56517	0.793	320.765	
1.79027	0.793	320.77	
1.67877	0.793	320.775	
1.53151	0.793	320.78	
1.69139	0.793	320.785	
1.82393	0.793	320.79	
1.62828	0.793	320.795	
1.39477	0.793	320.8	
1.48523	0.792	320.805	
1.63459	0.792	320.81	
1.46419	0.792	320.815	
1.34849	0.792	320.82	
1.59252	0.792	320.825	
1.8092	0.792	320.83	
1.6409	0.792	320.835	
1.46629	0.792	320.84	
1.62407	0.792	320.845	
1.74188	0.792	320.85	
1.57358	0.792	320.855	
1.43263	0.792	320.86	
1.65353	0.792	320.865	
1.83865	0.792	320.87	
1.67877	0.792	320.875	
1.50206	0.792	320.88	
1.60304	0.792	320.885	
1.70612	0.792	320.89	
1.46419	0.792	320.895	
1.32955	0.792	320.9	
1.49785	0.791	320.905	
1.6977	0.791	320.91	
1.55886	0.791	320.915	
1.44736	0.791	320.92	
1.67246	0.791	320.925	
1.83445	0.791	320.93	
1.63038	0.791	320.935	
1.45578	0.791	320.94	
1.6388	0.791	320.945	
1.78185	0.791	320.95	
1.6388	0.791	320.955	
1.48944	0.791	320.96	
1.65984	0.791	320.965	
1.77554	0.791	320.97	
1.58621	0.791	320.975	
1.4158	0.791	320.98	
1.54413	0.791	320.985	
1.67246	0.791	320.99	
1.53361	0.791	320.995	
1.42422	0.791	321	
1.62407	0.79	321.005	
1.79447	0.79	321.01	
1.59883	0.79	321.015	
1.42001	0.79	321.02	
1.60935	0.79	321.025	
1.74399	0.79	321.03	
1.54203	0.79	321.035	
1.39687	0.79	321.04	
1.59673	0.79	321.045	
1.78606	0.79	321.05	
1.65984	0.79	321.055	
1.49575	0.79	321.06	
1.62828	0.79	321.065	
1.72926	0.79	321.07	
1.52941	0.79	321.075	
1.38846	0.79	321.08	
1.53572	0.79	321.085	
1.70401	0.79	321.09	
1.59673	0.79	321.095	
1.47471	0.79	321.1	
1.64932	0.789	321.105	
1.75661	0.789	321.11	
1.57148	0.789	321.115	
1.40318	0.789	321.12	
1.5799	0.789	321.125	
1.73557	0.789	321.13	
1.57358	0.789	321.135	
1.40739	0.789	321.14	
1.59252	0.789	321.145	
1.74609	0.789	321.15	
1.57358	0.789	321.155	
1.42001	0.789	321.16	
1.55675	0.789	321.165	
1.69981	0.789	321.17	
1.55465	0.789	321.175	
1.42212	0.789	321.18	
1.56938	0.789	321.185	
1.73557	0.789	321.19	
1.62618	0.789	321.195	
1.48312	0.789	321.2	
1.63249	0.788	321.205	
1.72716	0.788	321.21	
1.5252	0.788	321.215	
1.36952	0.788	321.22	
1.51258	0.788	321.225	
1.64932	0.788	321.23	
1.52309	0.788	321.235	
1.42001	0.788	321.24	
1.58621	0.788	321.245	
1.76923	0.788	321.25	
1.61566	0.788	321.255	
1.48312	0.788	321.26	
1.60724	0.788	321.265	
1.68298	0.788	321.27	
1.48944	0.788	321.275	
1.38425	0.788	321.28	
1.54203	0.788	321.285	
1.67036	0.788	321.29	
1.57779	0.788	321.295	
1.49364	0.788	321.3	
1.64511	0.787	321.305	
1.73136	0.787	321.31	
1.47471	0.787	321.315	
1.34217	0.787	321.32	
1.54624	0.787	321.325	
1.70401	0.787	321.33	
1.52099	0.787	321.335	
1.43263	0.787	321.34	
1.64721	0.787	321.345	
1.78185	0.787	321.35	
1.56938	0.787	321.355	
1.40949	0.787	321.36	
1.55465	0.787	321.365	
1.67877	0.787	321.37	
1.50416	0.787	321.375	
1.40949	0.787	321.38	
1.60514	0.787	321.385	
1.73347	0.787	321.39	
1.59041	0.787	321.395	
1.45367	0.787	321.4	
1.57779	0.786	321.405	
1.65773	0.786	321.41	
1.43474	0.786	321.415	
1.33166	0.786	321.42	
1.5841	0.786	321.425	
1.7545	0.786	321.43	
1.55044	0.786	321.435	
1.43474	0.786	321.44	
1.61566	0.786	321.445	
1.71874	0.786	321.45	
1.49154	0.786	321.455	
1.34638	0.786	321.46	
1.53151	0.786	321.465	
1.67456	0.786	321.47	
1.50416	0.786	321.475	
1.39056	0.786	321.48	
1.57779	0.786	321.485	
1.71453	0.786	321.49	
1.51468	0.786	321.495	
1.37794	0.786	321.5	
1.53572	0.785	321.505	
1.64721	0.785	321.51	
1.43474	0.785	321.515	
1.33797	0.785	321.52	
1.59041	0.785	321.525	
1.7545	0.785	321.53	
1.55675	0.785	321.535	
1.4116	0.785	321.54	
1.59252	0.785	321.545	
1.71453	0.785	321.55	
1.49785	0.785	321.555	
1.36532	0.785	321.56	
1.57148	0.785	321.565	
1.71874	0.785	321.57	
1.54203	0.785	321.575	
1.41791	0.785	321.58	
1.60724	0.785	321.585	
1.71243	0.785	321.59	
1.51678	0.785	321.595	
1.3548	0.785	321.6	
1.53992	0.784	321.605	
1.67877	0.784	321.61	
1.49154	0.784	321.615	
1.36742	0.784	321.62	
1.58831	0.784	321.625	
1.73136	0.784	321.63	
1.53572	0.784	321.635	
1.37163	0.784	321.64	
1.56096	0.784	321.645	
1.69139	0.784	321.65	
1.48944	0.784	321.655	
1.38004	0.784	321.66	
1.56096	0.784	321.665	
1.71243	0.784	321.67	
1.5252	0.784	321.675	
1.36952	0.784	321.68	
1.52941	0.784	321.685	
1.67877	0.784	321.69	
1.51889	0.784	321.695	
1.40108	0.784	321.7	
1.5799	0.783	321.705	
1.69981	0.783	321.71	
1.48523	0.783	321.715	
1.31693	0.783	321.72	
1.50837	0.783	321.725	
1.65142	0.783	321.73	
1.48733	0.783	321.735	
1.36532	0.783	321.74	
1.56938	0.783	321.745	
1.73136	0.783	321.75	
1.54834	0.783	321.755	
1.37373	0.783	321.76	
1.52099	0.783	321.765	
1.64511	0.783	321.77	
1.48944	0.783	321.775	
1.39266	0.783	321.78	
1.582	0.783	321.785	
1.73767	0.783	321.79	
1.56307	0.783	321.795	
1.42212	0.783	321.8	
1.57358	0.782	321.805	
1.67246	0.782	321.81	
1.43053	0.782	321.815	
1.25382	0.782	321.82	
1.47471	0.782	321.825	
1.67667	0.782	321.83	
1.49785	0.782	321.835	
1.359	0.782	321.84	
1.56727	0.782	321.845	
1.76292	0.782	321.85	
1.55675	0.782	321.855	
1.40739	0.782	321.86	
1.55886	0.782	321.865	
1.6956	0.782	321.87	
1.5252	0.782	321.875	
1.39266	0.782	321.88	
1.56517	0.782	321.885	
1.71664	0.782	321.89	
1.53361	0.782	321.895	
1.37583	0.782	321.9	
1.53361	0.781	321.905	
1.65984	0.781	321.91	
1.42212	0.781	321.915	
1.2454	0.781	321.92	
1.49154	0.781	321.925	
1.6956	0.781	321.93	
1.52099	0.781	321.935	
1.37583	0.781	321.94	
1.58621	0.781	321.945	
1.76292	0.781	321.95	
1.5799	0.781	321.955	
1.38846	0.781	321.96	
1.53782	0.781	321.965	
1.70401	0.781	321.97	
1.51468	0.781	321.975	
1.35059	0.781	321.98	
1.49575	0.781	321.985	
1.65563	0.781	321.99	
1.49995	0.781	321.995	
1.34217	0.781	322	
1.48312	0.78	322.005	
1.62407	0.78	322.01	
1.43684	0.78	322.015	
1.26854	0.78	322.02	
1.48733	0.78	322.025	
1.72716	0.78	322.03	
1.54624	0.78	322.035	
1.36742	0.78	322.04	
1.53361	0.78	322.045	
1.72084	0.78	322.05	
1.53782	0.78	322.055	
1.34217	0.78	322.06	
1.48102	0.78	322.065	
1.64932	0.78	322.07	
1.51047	0.78	322.075	
1.35269	0.78	322.08	
1.48944	0.78	322.085	
1.6409	0.78	322.09	
1.49154	0.78	322.095	
1.34638	0.78	322.1	
1.50416	0.779	322.105	
1.63459	0.779	322.11	
1.46629	0.779	322.115	
1.32955	0.779	322.12	
1.54413	0.779	322.125	
1.68719	0.779	322.13	
1.47261	0.779	322.135	
1.31693	0.779	322.14	
1.49995	0.779	322.145	
1.65773	0.779	322.15	
1.47681	0.779	322.155	
1.34638	0.779	322.16	
1.54203	0.779	322.165	
1.72084	0.779	322.17	
1.55255	0.779	322.175	
1.40949	0.779	322.18	
1.55255	0.779	322.185	
1.66825	0.779	322.19	
1.4705	0.779	322.195	
1.3001	0.779	322.2	
1.44736	0.778	322.205	
1.62828	0.778	322.21	
1.45367	0.778	322.215	
1.31062	0.778	322.22	
1.52099	0.778	322.225	
1.70191	0.778	322.23	
1.49995	0.778	322.235	
1.32114	0.778	322.24	
1.4684	0.778	322.245	
1.6388	0.778	322.25	
1.51468	0.778	322.255	
1.38425	0.778	322.26	
1.57358	0.778	322.265	
1.73136	0.778	322.27	
1.56096	0.778	322.275	
1.35059	0.778	322.28	
1.44526	0.778	322.285	
1.56517	0.778	322.29	
1.40529	0.778	322.295	
1.27696	0.778	322.3	
1.46209	0.777	322.305	
1.63459	0.777	322.31	
1.50837	0.777	322.315	
1.3548	0.777	322.32	
1.51258	0.777	322.325	
1.64301	0.777	322.33	
1.44946	0.777	322.335	
1.26223	0.777	322.34	
1.43895	0.777	322.345	
1.63038	0.777	322.35	
1.53572	0.777	322.355	
1.42001	0.777	322.36	
1.56938	0.777	322.365	
1.69139	0.777	322.37	
1.50416	0.777	322.375	
1.3022	0.777	322.38	
1.40318	0.777	322.385	
1.51889	0.777	322.39	
1.43474	0.777	322.395	
1.36321	0.777	322.4	
1.54203	0.776	322.405	
1.66404	0.776	322.41	
1.4705	0.776	322.415	
1.3001	0.776	322.42	
1.44526	0.776	322.425	
1.55886	0.776	322.43	
1.40949	0.776	322.435	
1.31272	0.776	322.44	
1.52941	0.776	322.445	
1.71033	0.776	322.45	
1.55886	0.776	322.455	
1.39056	0.776	322.46	
1.47681	0.776	322.465	
1.59673	0.776	322.47	
1.4116	0.776	322.475	
1.3001	0.776	322.48	
1.44946	0.776	322.485	
1.62618	0.776	322.49	
1.53992	0.776	322.495	
1.45367	0.776	322.5	
1.56938	0.775	322.505	
1.6367	0.775	322.51	
1.39477	0.775	322.515	
1.22437	0.775	322.52	
1.39266	0.775	322.525	
1.55465	0.775	322.53	
1.43263	0.775	322.535	
1.36532	0.775	322.54	
1.56938	0.775	322.545	
1.74609	0.775	322.55	
1.55886	0.775	322.555	
1.36742	0.775	322.56	
1.4684	0.775	322.565	
1.55044	0.775	322.57	
1.40739	0.775	322.575	
1.28748	0.775	322.58	
1.4705	0.775	322.585	
1.64721	0.775	322.59	
1.52941	0.775	322.595	
1.42001	0.775	322.6	
1.51047	0.774	322.605	
1.57358	0.774	322.61	
1.3569	0.774	322.615	
1.23068	0.774	322.62	
1.45367	0.774	322.625	
1.63249	0.774	322.63	
1.48312	0.774	322.635	
1.40529	0.774	322.64	
1.60724	0.774	322.645	
1.71033	0.774	322.65	
1.45157	0.774	322.655	
1.26434	0.774	322.66	
1.42843	0.774	322.665	
1.55886	0.774	322.67	
1.38425	0.774	322.675	
1.27696	0.774	322.68	
1.51678	0.774	322.685	
1.6935	0.774	322.69	
1.50627	0.774	322.695	
1.32324	0.774	322.7	
1.44736	0.773	322.705	
1.56096	0.773	322.71	
1.35059	0.773	322.715	
1.23488	0.773	322.72	
1.49995	0.773	322.725	
1.6956	0.773	322.73	
1.51468	0.773	322.735	
1.36742	0.773	322.74	
1.55465	0.773	322.745	
1.68298	0.773	322.75	
1.43053	0.773	322.755	
1.24751	0.773	322.76	
1.44946	0.773	322.765	
1.60514	0.773	322.77	
1.43263	0.773	322.775	
1.29589	0.773	322.78	
1.49575	0.773	322.785	
1.64721	0.773	322.79	
1.47471	0.773	322.795	
1.29169	0.773	322.8	
1.45578	0.772	322.805	
1.59883	0.772	322.81	
1.38425	0.772	322.815	
1.2412	0.772	322.82	
1.47892	0.772	322.825	
1.67456	0.772	322.83	
1.46629	0.772	322.835	
1.3001	0.772	322.84	
1.49154	0.772	322.845	
1.6367	0.772	322.85	
1.42632	0.772	322.855	
1.24751	0.772	322.86	
1.44526	0.772	322.865	
1.62828	0.772	322.87	
1.45157	0.772	322.875	
1.3022	0.772	322.88	
1.47681	0.772	322.885	
1.64721	0.772	322.89	
1.45578	0.772	322.895	
1.25803	0.772	322.9	
1.40949	0.771	322.905	
1.5799	0.771	322.91	
1.42422	0.771	322.915	
1.28537	0.771	322.92	
1.51678	0.771	322.925	
1.69981	0.771	322.93	
1.48523	0.771	322.935	
1.28958	0.771	322.94	
1.44526	0.771	322.945	
1.57779	0.771	322.95	
1.39056	0.771	322.955	
1.25382	0.771	322.96	
1.45157	0.771	322.965	
1.65984	0.771	322.97	
1.49575	0.771	322.975	
1.31272	0.771	322.98	
1.43263	0.771	322.985	
1.57779	0.771	322.99	
1.40318	0.771	322.995	
1.21174	0.771	323	
1.38004	0.77	323.005	
1.57569	0.77	323.01	
1.43895	0.77	323.015	
1.3001	0.77	323.02	
1.49154	0.77	323.025	
1.64511	0.77	323.03	
1.4705	0.77	323.035	
1.27275	0.77	323.04	
1.41791	0.77	323.045	
1.59252	0.77	323.05	
1.43895	0.77	323.055	
1.29379	0.77	323.06	
1.45788	0.77	323.065	
1.60724	0.77	323.07	
1.45157	0.77	323.075	
1.26223	0.77	323.08	
1.37583	0.77	323.085	
1.51047	0.77	323.09	
1.37583	0.77	323.095	
1.23278	0.77	323.1	
1.42843	0.769	323.105	
1.60935	0.769	323.11	
1.46629	0.769	323.115	
1.33586	0.769	323.12	
1.50837	0.769	323.125	
1.6367	0.769	323.13	
1.44736	0.769	323.135	
1.24751	0.769	323.14	
1.40739	0.769	323.145	
1.56517	0.769	323.15	
1.43263	0.769	323.155	
1.27065	0.769	323.16	
1.42422	0.769	323.165	
1.57358	0.769	323.17	
1.42212	0.769	323.175	
1.26644	0.769	323.18	
1.40739	0.769	323.185	
1.59041	0.769	323.19	
1.47681	0.769	323.195	
1.34638	0.769	323.2	
1.47261	0.768	323.205	
1.60304	0.768	323.21	
1.40108	0.768	323.215	
1.1886	0.768	323.22	
1.34638	0.768	323.225	
1.53782	0.768	323.23	
1.4137	0.768	323.235	
1.28748	0.768	323.24	
1.46629	0.768	323.245	
1.62618	0.768	323.25	
1.46419	0.768	323.255	
1.29169	0.768	323.26	
1.40108	0.768	323.265	
1.50837	0.768	323.27	
1.39266	0.768	323.275	
1.27696	0.768	323.28	
1.45788	0.768	323.285	
1.62407	0.768	323.29	
1.48312	0.768	323.295	
1.32324	0.768	323.3	
1.44946	0.767	323.305	
1.53151	0.767	323.31	
1.33586	0.767	323.315	
1.16125	0.767	323.32	
1.38635	0.767	323.325	
1.61355	0.767	323.33	
1.47892	0.767	323.335	
1.34007	0.767	323.34	
1.50206	0.767	323.345	
1.64301	0.767	323.35	
1.46209	0.767	323.355	
1.26644	0.767	323.36	
1.39477	0.767	323.365	
1.55886	0.767	323.37	
1.4137	0.767	323.375	
1.29379	0.767	323.38	
1.43474	0.767	323.385	
1.55886	0.767	323.39	
1.39687	0.767	323.395	
1.23488	0.767	323.4	
1.37163	0.766	323.405	
1.50416	0.766	323.41	
1.34217	0.766	323.415	
1.23909	0.766	323.42	
1.45367	0.766	323.425	
1.62197	0.766	323.43	
1.44526	0.766	323.435	
1.26434	0.766	323.44	
1.4137	0.766	323.445	
1.55675	0.766	323.45	
1.37373	0.766	323.455	
1.23278	0.766	323.46	
1.40108	0.766	323.465	
1.55044	0.766	323.47	
1.39687	0.766	323.475	
1.26223	0.766	323.48	
1.4158	0.766	323.485	
1.57358	0.766	323.49	
1.42001	0.766	323.495	
1.26013	0.766	323.5	
1.39898	0.765	323.505	
1.5252	0.765	323.51	
1.38004	0.765	323.515	
1.25592	0.765	323.52	
1.45578	0.765	323.525	
1.60724	0.765	323.53	
1.42001	0.765	323.535	
1.23488	0.765	323.54	
1.36532	0.765	323.545	
1.48944	0.765	323.55	
1.34217	0.765	323.555	
1.2454	0.765	323.56	
1.44736	0.765	323.565	
1.62197	0.765	323.57	
1.46629	0.765	323.575	
1.30641	0.765	323.58	
1.42632	0.765	323.585	
1.5273	0.765	323.59	
1.37373	0.765	323.595	
1.22016	0.765	323.6	
1.39056	0.764	323.605	
1.54624	0.764	323.61	
1.38635	0.764	323.615	
1.27065	0.764	323.62	
1.42843	0.764	323.625	
1.57148	0.764	323.63	
1.39266	0.764	323.635	
1.23699	0.764	323.64	
1.40108	0.764	323.645	
1.55465	0.764	323.65	
1.42422	0.764	323.655	
1.29169	0.764	323.66	
1.44105	0.764	323.665	
1.56096	0.764	323.67	
1.36952	0.764	323.675	
1.19491	0.764	323.68	
1.32745	0.764	323.685	
1.45998	0.764	323.69	
1.34007	0.764	323.695	
1.23488	0.764	323.7	
1.43474	0.763	323.705	
1.56096	0.763	323.71	
1.39477	0.763	323.715	
1.27275	0.763	323.72	
1.43263	0.763	323.725	
1.56307	0.763	323.73	
1.38635	0.763	323.735	
1.25382	0.763	323.74	
1.40108	0.763	323.745	
1.51889	0.763	323.75	
1.38215	0.763	323.755	
1.2433	0.763	323.76	
1.38425	0.763	323.765	
1.48944	0.763	323.77	
1.33166	0.763	323.775	
1.20543	0.763	323.78	
1.37583	0.763	323.785	
1.51889	0.763	323.79	
1.40529	0.763	323.795	
1.28748	0.763	323.8	
1.45367	0.762	323.805	
1.53992	0.762	323.81	
1.33376	0.762	323.815	
1.20754	0.762	323.82	
1.40318	0.762	323.825	
1.50837	0.762	323.83	
1.33797	0.762	323.835	
1.22857	0.762	323.84	
1.45788	0.762	323.845	
1.5841	0.762	323.85	
1.39898	0.762	323.855	
1.25592	0.762	323.86	
1.39266	0.762	323.865	
1.47892	0.762	323.87	
1.28748	0.762	323.875	
1.17177	0.762	323.88	
1.40108	0.762	323.885	
1.56096	0.762	323.89	
1.43684	0.762	323.895	
1.32534	0.762	323.9	
1.48944	0.761	323.905	
1.54413	0.761	323.91	
1.27696	0.761	323.915	
1.13601	0.761	323.92	
1.37373	0.761	323.925	
1.54624	0.761	323.93	
1.36111	0.761	323.935	
1.23909	0.761	323.94	
1.44736	0.761	323.945	
1.57569	0.761	323.95	
1.34849	0.761	323.955	
1.16967	0.761	323.96	
1.34428	0.761	323.965	
1.50206	0.761	323.97	
1.32955	0.761	323.975	
1.21385	0.761	323.98	
1.40739	0.761	323.985	
1.55465	0.761	323.99	
1.38215	0.761	323.995	
1.23278	0.761	324	
1.4116	0.76	324.005	
1.51047	0.76	324.01	
1.26434	0.76	324.015	
1.12128	0.76	324.02	
1.38425	0.76	324.025	
1.56727	0.76	324.03	
1.36742	0.76	324.035	
1.21385	0.76	324.04	
1.4137	0.76	324.045	
1.58621	0.76	324.05	
1.3569	0.76	324.055	
1.16125	0.76	324.06	
1.34849	0.76	324.065	
1.51678	0.76	324.07	
1.34849	0.76	324.075	
1.19281	0.76	324.08	
1.38846	0.76	324.085	
1.57569	0.76	324.09	
1.40108	0.76	324.095	
1.21806	0.76	324.1	
1.36321	0.759	324.105	
1.50627	0.759	324.11	
1.28537	0.759	324.115	
1.11708	0.759	324.12	
1.34217	0.759	324.125	
1.55675	0.759	324.13	
1.37163	0.759	324.135	
1.19702	0.759	324.14	
1.39266	0.759	324.145	
1.55886	0.759	324.15	
1.3569	0.759	324.155	
1.1844	0.759	324.16	
1.37794	0.759	324.165	
1.55255	0.759	324.17	
1.39898	0.759	324.175	
1.22226	0.759	324.18	
1.37373	0.759	324.185	
1.51678	0.759	324.19	
1.33166	0.759	324.195	
1.16336	0.759	324.2	
1.31903	0.758	324.205	
1.48523	0.758	324.21	
1.33376	0.758	324.215	
1.20123	0.758	324.22	
1.40108	0.758	324.225	
1.5841	0.758	324.23	
1.38635	0.758	324.235	
1.19281	0.758	324.24	
1.35269	0.758	324.245	
1.53151	0.758	324.25	
1.39056	0.758	324.255	
1.2412	0.758	324.26	
1.42001	0.758	324.265	
1.57569	0.758	324.27	
